Search_method Problem Max_evals Run Score
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 39 11496
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 40 11496
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 41 11496
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 42 11496
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 43 11354
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 44 11326
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 45 11496
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 46 11496
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 47 11354
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 48 11326
Hill-Climber-LexiScore knapPI_13_20_1000_93 1000 49 11496
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 0 13515
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 1 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 2 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 3 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 4 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 5 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 6 13515
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 7 13869
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 8 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 9 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 10 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 11 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 12 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 13 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 14 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 15 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 16 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 17 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 18 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 19 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 20 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 21 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 22 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 23 13665
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 24 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 25 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 26 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 27 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 28 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 29 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 30 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 31 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 32 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 33 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 34 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 35 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 36 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 37 13457
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 38 13869
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 39 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 40 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 41 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 42 13665
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 43 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 44 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 45 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 46 13889
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 47 13472
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 48 13516
Hill-Climber-LexiScore knapPI_16_20_1000_93 1000 49 13889
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 0 48662
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 1 48966
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 2 49921
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 3 48788
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 4 49590
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 5 49171
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 6 48583
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 7 49523
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 8 48583
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 9 49511
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 10 49128
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 11 49211
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 12 49914
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 13 48741
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 14 49444
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 15 49368
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 16 49566
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 17 49290
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 18 49803
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 19 48942
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 20 49290
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 21 49803
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 22 48571
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 23 49835
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 24 48820
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 25 48662
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 26 49211
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 27 49045
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 28 49203
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 29 49993
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 30 49756
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 31 49045
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 32 49365
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 33 48820
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 34 49195
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 35 48579
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 36 48583
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 37 49756
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 38 49289
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 39 48508
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 40 48350
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 41 48875
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 42 48010
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 43 49132
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 44 49266
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 45 48820
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 46 49053
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 47 47943
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 48 49807
Hill-Climber-LexiScore knapPI_11_200_1000_93 1000 49 49815
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 0 95114
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 1 96216
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 2 95282
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 3 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 4 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 5 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 6 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 7 94826
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 8 95904
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 9 95090
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 10 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 11 94732
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 12 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 13 95448
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 14 95402
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 15 96216
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 16 95450
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 17 96048
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 18 95426
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 19 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 20 95378
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 21 95258
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 22 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 23 95114
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 24 95402
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 25 94826
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 26 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 27 95114
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 28 95976
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 29 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 30 95952
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 31 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 32 95736
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 33 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 34 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 35 95784
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 36 95042
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 37 96144
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 38 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 39 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 40 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 41 95544
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 42 95162
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 43 95378
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 44 94756
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 45 95354
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 46 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 47 94014
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 48 95474
Hill-Climber-LexiScore knapPI_13_200_1000_93 1000 49 94898
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 0 145407
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 1 144813
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 2 144910
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 3 146377
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 4 144668
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 5 143733
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 6 144050
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 7 146259
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 8 146503
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 9 146620
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 10 145615
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 11 143434
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 12 146575
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 13 144433
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 14 144307
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 15 145152
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 16 145582
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 17 146769
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 18 146290
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 19 147118
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 20 145912
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 21 146676
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 22 144624
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 23 146162
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 24 146427
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 25 145010
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 26 143842
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 27 146659
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 28 147333
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 29 145826
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 30 146998
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 31 146332
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 32 144888
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 33 146036
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 34 145306
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 35 142522
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 36 145657
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 37 146480
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 38 146137
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 39 145849
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 40 145926
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 41 145875
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 42 145542
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 43 145467
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 44 145311
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 45 144695
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 46 145311
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 47 144463
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 48 145061
Hill-Climber-LexiScore knapPI_16_200_1000_93 1000 49 144525
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 0 170937
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 1 169929
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 2 175246
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 3 179190
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 4 176624
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 5 178459
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 6 174015
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 7 176971
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 8 178093
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 9 173040
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 10 172892
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 11 164801
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 12 178897
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 13 169141
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 14 169370
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 15 181463
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 16 181597
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 17 177811
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 18 169655
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 19 173271
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 20 177211
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 21 175776
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 22 170750
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 23 168535
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 24 175810
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 25 179971
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 26 169543
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 27 174290
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 28 166367
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 29 174758
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 30 172320
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 31 175503
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 32 172359
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 33 178270
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 34 171560
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 35 176085
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 36 171132
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 37 169719
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 38 180078
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 39 165849
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 40 172631
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 41 175605
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 42 173560
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 43 171184
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 44 173353
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 45 172074
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 46 169770
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 47 180001
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 48 171577
Hill-Climber-LexiScore knapPI_11_1000_1000_93 1000 49 164860
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 0 401364
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 1 414764
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 2 395362
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 3 399714
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 4 397854
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 5 412144
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 6 408260
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 7 419630
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 8 398416
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 9 413798
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 10 417996
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 11 411612
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 12 426384
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 13 411128
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 14 400540
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 15 400258
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 16 410076
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 17 406878
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 18 412074
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 19 403062
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 20 414328
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 21 431716
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 22 409914
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 23 416134
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 24 402206
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 25 409684
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 26 403226
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 27 394516
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 28 410290
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 29 406290
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 30 417350
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 31 399840
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 32 395250
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 33 418558
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 34 406654
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 35 397572
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 36 413864
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 37 410256
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 38 428166
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 39 402716
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 40 398566
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 41 410728
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 42 406408
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 43 404948
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 44 401450
Hill-Climber-LexiScore knapPI_13_1000_1000_93 1000 45 416888
